Trajectories
100
,,Y_Hara_Hand:forearm,,,Y_Hara_Hand:mp,,,Y_Hara_Hand:PIP,,,Y_Hara_Hand:DIP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
144,0,334.132111,76.483322,78.049904,322.733917,105.421822,130.134445,274.258301,124.028694,155.287308,125.394417,166.461609,147.152847
145,0,334.149017,76.474586,78.047096,322.742340,105.391037,130.143478,274.288116,124.007607,155.271332,125.408813,166.467148,147.140152
146,0,334.180115,76.408531,78.087402,322.721832,105.372421,130.128418,274.304413,123.972069,155.254639,125.413628,166.481918,147.130295
147,0,334.199890,76.358154,78.102699,322.741028,105.338295,130.145401,274.295959,123.968727,155.259521,125.435501,166.468887,147.151596
148,0,334.159760,76.337074,78.129761,322.718079,105.328285,130.162170,274.282959,123.950241,155.286652,125.540123,166.118851,146.867172
149,0,334.135468,76.316544,78.107948,322.685699,105.320526,130.185852,274.213470,123.975426,155.317459,125.444160,166.156937,146.888702
150,0,334.113098,76.307144,78.163673,322.644714,105.299217,130.185089,274.189178,123.979034,155.329620,125.462639,166.192841,146.857590
151,0,334.075684,76.278938,78.202637,322.626373,105.312218,130.203430,274.189697,124.017761,155.318710,125.316727,166.481903,147.074722
152,0,334.009308,76.279999,78.227066,322.591736,105.319389,130.246719,274.156342,124.049118,155.336060,125.279320,166.516403,147.059494
153,0,333.987946,76.272461,78.254181,322.566956,105.362946,130.230591,274.108429,124.084274,155.331833,125.271706,166.492126,147.025330
154,0,333.951569,76.296143,78.264359,322.531311,105.419395,130.248016,274.074982,124.129807,155.334900,125.225426,166.581924,147.020828
155,0,333.959595,76.326988,78.316368,322.528625,105.446976,130.245529,274.062561,124.204018,155.335907,125.231552,166.601242,147.017349
156,0,333.967316,76.398148,78.338020,322.498444,105.536659,130.294067,274.009430,124.242081,155.359055,125.205757,166.627930,147.016296
157,0,333.938904,76.439156,78.331924,322.482147,105.561424,130.294250,274.015839,124.275978,155.360031,125.206085,166.664062,147.011703
158,0,333.941071,76.503166,78.355354,322.440247,105.700974,130.263992,273.945984,124.375343,155.318542,125.160751,166.728348,147.004410
159,0,333.924042,76.543579,78.371643,322.427826,105.671211,130.314590,273.964905,124.368591,155.352310,125.178589,166.764130,147.006744
160,0,333.907684,76.549263,78.361694,322.431854,105.688950,130.317230,273.949646,124.408669,155.352814,125.177803,166.794159,147.034088
161,0,333.859009,76.555969,78.422722,322.391083,105.735085,130.324875,273.906158,124.473930,155.373123,125.195938,166.795670,147.003937
162,0,333.817871,76.532547,78.412018,322.361481,105.745392,130.326691,273.885162,124.491737,155.371063,125.105621,166.850815,147.010666
163,0,333.784149,76.550667,78.430573,322.346985,105.771523,130.325668,273.875977,124.491364,155.351776,124.894119,166.889404,147.060547
164,0,333.760284,76.486694,78.452919,322.324066,105.780159,130.356934,273.861298,124.492836,155.360168,124.907585,166.901199,147.073227
165,0,333.753967,76.494423,78.498810,322.280609,105.747589,130.347946,273.811829,124.504372,155.367493,124.839226,166.909790,147.048477
166,0,333.760498,76.491486,78.524216,322.252197,105.738014,130.362076,273.765564,124.481331,155.389206,124.795074,166.903458,147.081161
167,0,333.754089,76.486122,78.530502,322.207886,105.771057,130.358063,273.733459,124.514336,155.380875,124.733238,166.901855,147.100204
168,0,333.729919,76.427826,78.528816,322.210327,105.764839,130.375885,273.741425,124.481377,155.365234,124.753250,166.889908,147.109253
